numero_mesa,ambito,region,provincia,distrito,numero_local,nombre_local,eleccion,estado_acta,electores_habiles,votos_emitidos,votos_validos,descripcion,grafico,estado_item,codigo_partido,nagrupacion_politica,total_candidatos,votos,porcentaje_validos,porcentaje_emitidos
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO APRISTA PERUANO,1,1,00000012,12,0,2,1.227,0.877
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO SICREO,1,1,00000031,31,0,1,0.613,0.439
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1,1,00000033,33,0,1,0.613,0.439
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO DEMOCRATICO FEDERAL,1,1,00000019,19,0,1,0.613,0.439
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO POLÍTICO PERÚ PRIMERO,1,1,00000029,29,0,1,0.613,0.439
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1,20,00000006,6,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO POLÍTICO PERÚ ACCIÓN,1,1,00000028,28,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO POLÍTICO PRIN,1,1,00000030,30,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PROGRESEMOS,1,1,00000034,34,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO CIUDADANOS POR EL PERÚ,1,20,00000013,13,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1,1,00000026,26,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,ALIANZA PARA EL PROGRESO,1,1,00000001,1,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1,1,00000025,25,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,UN CAMINO DIFERENTE,1,1,00000037,37,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1,1,00000007,7,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PERÚ MODERNO,1,1,00000004,4,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,SALVEMOS AL PERÚ,1,1,00000036,36,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO DEMÓCRATA UNIDO PERÚ,1,1,00000017,17,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,FUERZA Y LIBERTAD,1,1,00000009,9,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,1,1,00000015,15,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,PARTIDO MORADO,1,1,00000022,22,0,0,0.0,0.0
903025,PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,50169,IE 10177 INTEGRADA EL PUENTE,presidencial,Contabilizada,289,228,163,VOTOS IMPUGNADOS,1,1,82,82,0,0,,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,VOTOS EN BLANCO,0,1,80,80,0,49,,20.165
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,FUERZA POPULAR,1,1,00000008,8,0,46,27.711,18.93
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO CÍVICO OBRAS,1,1,00000014,14,0,37,22.289,15.226
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,VOTOS NULOS,0,1,81,81,0,28,,11.523
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,JUNTOS POR EL PERÚ,1,1,00000010,10,0,22,13.253,9.053
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,AHORA NACIÓN - AN,1,1,00000002,2,0,22,13.253,9.053
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO DEMÓCRATA UNIDO PERÚ,1,1,00000017,17,0,5,3.012,2.058
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO PAÍS PARA TODOS,1,1,00000023,23,0,4,2.41,1.646
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,ALIANZA ELECTORAL VENCEREMOS,1,1,00000003,3,0,3,1.807,1.235
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO DEL BUEN GOBIERNO,1,1,00000016,16,0,3,1.807,1.235
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PODEMOS PERÚ,1,1,00000032,32,0,3,1.807,1.235
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO DEMÓCRATA VERDE,1,1,00000018,18,0,2,1.205,0.823
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PROGRESEMOS,1,1,00000034,34,0,2,1.205,0.823
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO FRENTE DE LA ESPERANZA 2021,1,1,00000021,21,0,2,1.205,0.823
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1,1,00000033,33,0,2,1.205,0.823
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,ALIANZA PARA EL PROGRESO,1,1,00000001,1,0,2,1.205,0.823
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1,1,00000025,25,0,2,1.205,0.823
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO PATRIÓTICO DEL PERÚ,1,1,00000024,24,0,1,0.602,0.412
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO SICREO,1,1,00000031,31,0,1,0.602,0.412
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1,1,00000027,27,0,1,0.602,0.412
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,FE EN EL PERÚ,1,1,00000005,5,0,1,0.602,0.412
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,UN CAMINO DIFERENTE,1,1,00000037,37,0,1,0.602,0.412
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1,1,00000020,20,0,1,0.602,0.412
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,RENOVACIÓN POPULAR,1,1,00000035,35,0,1,0.602,0.412
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,1,1,00000015,15,0,1,0.602,0.412
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,UNIDAD NACIONAL,1,1,00000038,38,0,1,0.602,0.412
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1,20,00000006,6,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO POLÍTICO PERÚ ACCIÓN,1,1,00000028,28,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO POLÍTICO PRIN,1,1,00000030,30,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO CIUDADANOS POR EL PERÚ,1,20,00000013,13,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO DEMOCRATICO FEDERAL,1,1,00000019,19,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1,1,00000026,26,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,LIBERTAD POPULAR,1,1,00000011,11,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1,1,00000007,7,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PERÚ MODERNO,1,1,00000004,4,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO POLÍTICO PERÚ PRIMERO,1,1,00000029,29,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,SALVEMOS AL PERÚ,1,1,00000036,36,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO APRISTA PERUANO,1,1,00000012,12,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,FUERZA Y LIBERTAD,1,1,00000009,9,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,PARTIDO MORADO,1,1,00000022,22,0,0,0.0,0.0
903122,PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,7164,IE 3510 SAN ANTONIO DE PADUA,presidencial,Contabilizada,264,243,166,VOTOS IMPUGNADOS,1,1,82,82,0,0,,0.0
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,ALIANZA ELECTORAL VENCEREMOS,1,1,00000003,3,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO PATRIÓTICO DEL PERÚ,1,1,00000024,24,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO CÍVICO OBRAS,1,1,00000014,14,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1,20,00000006,6,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO DEMÓCRATA VERDE,1,1,00000018,18,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO DEL BUEN GOBIERNO,1,1,00000016,16,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO POLÍTICO PERÚ ACCIÓN,1,1,00000028,28,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO POLÍTICO PRIN,1,1,00000030,30,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PROGRESEMOS,1,1,00000034,34,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO SICREO,1,1,00000031,31,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO PAÍS PARA TODOS,1,1,00000023,23,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO FRENTE DE LA ESPERANZA 2021,1,1,00000021,21,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1,1,00000027,27,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO CIUDADANOS POR EL PERÚ,1,20,00000013,13,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1,1,00000033,33,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,JUNTOS POR EL PERÚ,1,1,00000010,10,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PODEMOS PERÚ,1,1,00000032,32,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO DEMOCRATICO FEDERAL,1,1,00000019,19,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,FE EN EL PERÚ,1,1,00000005,5,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1,1,00000026,26,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,FUERZA POPULAR,1,1,00000008,8,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,ALIANZA PARA EL PROGRESO,1,1,00000001,1,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1,1,00000025,25,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,AHORA NACIÓN - AN,1,1,00000002,2,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,LIBERTAD POPULAR,1,1,00000011,11,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,UN CAMINO DIFERENTE,1,1,00000037,37,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1,1,00000007,7,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PERÚ MODERNO,1,1,00000004,4,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO POLÍTICO PERÚ PRIMERO,1,1,00000029,29,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,SALVEMOS AL PERÚ,1,1,00000036,36,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1,1,00000020,20,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO APRISTA PERUANO,1,1,00000012,12,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,RENOVACIÓN POPULAR,1,1,00000035,35,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO DEMÓCRATA UNIDO PERÚ,1,1,00000017,17,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,FUERZA Y LIBERTAD,1,1,00000009,9,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,1,1,00000015,15,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,UNIDAD NACIONAL,1,1,00000038,38,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO MORADO,1,1,00000022,22,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,VOTOS EN BLANCO,0,1,80,80,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,VOTOS NULOS,0,1,81,81,0,0,,
903206,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,VOTOS IMPUGNADOS,1,1,82,82,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,ALIANZA ELECTORAL VENCEREMOS,1,1,00000003,3,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO PATRIÓTICO DEL PERÚ,1,1,00000024,24,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO CÍVICO OBRAS,1,1,00000014,14,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1,20,00000006,6,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO DEMÓCRATA VERDE,1,1,00000018,18,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO DEL BUEN GOBIERNO,1,1,00000016,16,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO POLÍTICO PERÚ ACCIÓN,1,1,00000028,28,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO POLÍTICO PRIN,1,1,00000030,30,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PROGRESEMOS,1,1,00000034,34,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO SICREO,1,1,00000031,31,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO PAÍS PARA TODOS,1,1,00000023,23,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO FRENTE DE LA ESPERANZA 2021,1,1,00000021,21,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1,1,00000027,27,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,PARTIDO CIUDADANOS POR EL PERÚ,1,20,00000013,13,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1,1,00000033,33,0,0,,
903209,PERÚ,LIMA,LIMA,PACHACAMAC,3004,IE 7102 SAN FRANCISCO DE ASIS,presidencial,Para envío al JEE,286,,,JUNTOS POR EL PERÚ,1,1,00000010,10,0,0,,
